image,body_system,medical_task,question_type,problem,true_label,qwen3_llm,qwen3_llm_finetuned,qwen3_llm_ensemble,qwen3_vlm,qwen3_vlm_finetuned,qwen25_vlm,qwen25_vlm_finetuned
MM-1459-b.jpeg,Skeletal,Diagnosis,Reasoning,"An 11-year-old boy complains of dull, aching pain over the anterior aspect of his right knee. His mother states that he does not complain when walking, but his football coaches have stated that this knee has been bothering him during practices for about a month. The patient’s mother also states that he has grown about 2 inches in the past 2 months. The patient is mildly tender to palpation over the anterior aspect of the tibial tubercle but is most painful on active extension of the knee against resistance. The remainder of his exam is nonpainful. There is no effusion, he ambulates without a limp, and his knee is stable to varus/valgus stress and to Lachmann and posterior drawer testing. He has one quadrant of patellar translation with a firm endpoint and has no angular deformities on clinical examination. Which of the following radiographs is most associated with this condition?
Answer Choices: (A) Figure B (B) Figure D (C) Figure C (D) Figure E (E) Figure A",C,C,A,A,C,C,D,C
MM-1747-a.jpeg,Skeletal,Treatment,Reasoning,"An 82-year-old female presents after a fall resulting in the fracture demonstrated in figure A. She reports no prior dislocations or pain before the fall. Which treatment option would be most appropriate for this patient?
Answer Choices: (A) Revision of the femur with a long, cementless stem (B) Girdlestone resection arthroplasty (C) Revision of the femur with a long, cemented stem (D) Open reduction internal fixation with a cable plate (E) Toe-touch weightbearing",A,C,D,D,C,C,C,C
MM-948-a.jpeg,Skeletal,Basic Science,Understanding,"Which surgeon is recognized for creating the prosthesis depicted in Figure A?
Answer Choices: (A) Austin T. Moore (B) Sir Harry Platt (C) San Baw (D) John Charnley (E) Charles Frederick Thackray",A,A,D,D,D,D,D,D
MM-1735-c.png,Skeletal,Diagnosis,Reasoning,"A 10-year-old boy presents with knee pain following a collision with another soccer player. Radiographs of the knee reveal a cystic-appearing lesion in the metaphyseal region of the proximal tibia, with no signs of fracture. An MRI is performed and shown in Figure A. If a biopsy were conducted, which of the histological images (B-F) would the findings most likely correspond to?
Answer Choices: (A) Image E (B) Image B (C) Image D (D) Image C (E) Image F",B,A,C,A,C,E,B,B
MM-1142-a.jpeg,Skeletal,Basic Science,Reasoning,"Following a high-velocity motorcycle accident, a 35-year-old woman presents with neck pain and an open right femur fracture. Cervical spine CT reveals a unilateral facet dislocation at the C6/7 level on the right side. Which of the provided images most accurately demonstrates this pathology?
Answer Choices: (A) Figure B (B) Figure E (C) Figure D (D) Figure C (E) Figure A",D,B,A,A,C,E,D,B
MM-607-a.jpeg,Skeletal,Treatment,Reasoning,"A 45-year-old man presents with an acetabular injury following a motor vehicle collision, as demonstrated in the provided Figures A-D. What is the most appropriate surgical approach for addressing this fracture pattern?
Answer Choices: (A) Kocher-Langenbeck (B) Stoppa with lateral window (C) Extended iliofemoral (D) Stoppa (E) Ilioinguinal",A,A,D,A,C,D,B,B
MM-1698-a.jpeg,Skeletal,Diagnosis,Reasoning,"A 33-year-old woman arrives at the emergency department with acute joint pain that began several hours ago and has progressively worsened. The pain is localized to her knee, making it impossible for her to walk. Her medical history includes diabetes, and she was involved in a car accident one week ago. She is currently taking insulin, lisinopril, and hydrochlorothiazide. Her vital signs are as follows: temperature 99.4°F (37.4°C), blood pressure 137/78 mmHg, pulse 100/min, respirations 15/min, and oxygen saturation 99% on room air. Physical examination reveals a hot, tender right knee with severe pain upon passive range of motion. The patient cannot demonstrate her gait during the exam. A knee radiograph is obtained (Figure A). Which of the following additional findings is most likely in this patient?
Answer Choices: (A) Rhomboid crystals on arthrocentesis (B) Positive circulating anti-CCP antibodies (C) Increased neutrophils with positive culture results on arthrocentesis (D) Negatively birefringent crystals on arthrocentesis (E) Cartilage degeneration on arthroscopy",A,D,D,C,C,C,D,D
MM-1682-b.jpeg,Skeletal,Treatment,Reasoning,"A 58-year-old male presents with persistent pain and stiffness 6 months following a right total knee arthroplasty. Radiographic imaging and bone scan results are shown in Figures A and B. Laboratory findings reveal an elevated ESR of 45mm/hr (reference range: 0-20) and CRP of 13.5 mg/l (reference range: <10). Knee joint aspiration shows a WBC count of 850 cells/mm(3) with 70% polymorphonuclear cells, and cultures show no growth. What should be the next step in managing this patient?
Answer Choices: (A) One-stage irrigation and debridement with exchange of all components (B) Observation with repeat ESR and CRP in one week (C) Surgical debridement and polyethylene exchange only (D) Repeat aspiration and culture (E) Two-stage component removal, antibiotic spacer placement and subsequent revision",D,E,A,C,E,E,A,A
MM-1957-c.jpeg,Skeletal,Treatment,Reasoning,"A 70-year-old female patient seeks medical attention following a fall, presenting with pelvic pain. Her physical examination reveals that she can ambulate without difficulty. Three radiographic images (A, B, and C) of her pelvis and hip are provided, along with a biopsy image (D) of a lesion found in the proximal femur. What would be the most appropriate next step in managing the femoral lesion?
Answer Choices: (A) Radiation therapy (B) Palliative care (C) Resection and internal fixation (D) Chemotherapy followed by wide resection (E) Observation",E,C,D,D,C,D,C,C
MM-256-a.jpeg,Skeletal,Diagnosis,Reasoning,"A 21-year-old woman seeks medical attention for leg pain and deformity that has persisted for 7 years. Initial radiographs taken at age 14 (Figures A and B) and current radiographs (Figures C and D) are provided, along with current MRI findings and histological examination (Figures E and F). Based on these imaging studies and clinical presentation, what is the most probable diagnosis?
Answer Choices: (A) Chronic osteomyelitis (B) Fibrous dysplasia (C) Adamantinoma (D) Periosteal osteosarcoma (E) Osteofibrous dysplasia",C,B,D,C,B,B,A,B
MM-1809-e.jpeg,Skeletal,Diagnosis,Understanding,"Among the radiographic images shown in Figures A through E, which one demonstrates findings characteristic of a condition that follows an autosomal-dominant inheritance pattern?
Answer Choices: (A) Figure E (B) Figure B (C) Figure C (D) Figure A (E) Figure D",C,A,B,A,A,C,D,B
MM-1783-b.jpeg,Skeletal,Diagnosis,Understanding,"Which of the following clinical or radiographic findings (Figures A-E) is most strongly associated with a mutation in the FBN1 gene?
Answer Choices: (A) Figure A (B) Figure B (C) Figure D (D) Figure E (E) Figure C",B,C,E,C,C,E,B,B
MM-1334-a.jpeg,Skeletal,Treatment,Reasoning,"An 11-year-old male arrives at the emergency department with left elbow trauma following a fall from monkey bars. His extremity shows normal neurovascular status and his pain is under control. Figure A displays post-reduction X-rays. What should be the next step in managing this condition?
Answer Choices: (A) Long arm cast for 4 weeks (B) Sling for comfort and return to activities as tolerated (C) Open reduction and internal fixation (D) Percutaneous pinning (E) Hinged elbow brace locked at 90 degrees of flexion for 10 days followed by gentle passive range of motion",C,E,D,D,A,E,B,B
MM-1108-b.jpeg,Skeletal,Treatment,Reasoning,"A mother seeks your second opinion regarding her 8-month-old daughter's congenital toe deformity, as shown in Figures A and B. The initial surgeon suggested a complex procedure involving open tenotomy of one flexor digitorum brevis (FDB) tendon slip, dissection of both the collateral ligament and volar plate, followed by plantar skin defect reconstruction. What treatment approach would you recommend for this infant's congenital curly toe condition?
Answer Choices: (A) Observation (B) Open tenotomy of one slip of the flexor digitorum brevis (FDB) tendon only (C) Open tenotomy of both slips of the flexor digitorum brevis (FDB)  and FDL tendon (D) Flexor digitorum longus (FDL) transfer to the extensor side (E) Toe strapping with tape",A,A,D,C,B,B,B,B
MM-975-a.jpeg,Skeletal,Treatment,Reasoning,"A 62-year-old male patient presents with an elbow injury following a fall on his porch. Upon examination of the radiograph shown in Figure A, what treatment modality would be most appropriate?
Answer Choices: (A) Fragment excision and advancement of the triceps tendon (B) Closed reduction and long arm casting (C) Open reduction internal fixation with a plate (D) Early motion with a hinged elbow brace (E) Open reduction internal fixation with a tension band construct",C,B,C,C,B,C,B,B
MM-100-a.jpeg,Skeletal,Diagnosis,Understanding,"What is the most likely diagnosis?
Answer Choices: (A) Hypophosphatasia (B) Paget""s disease (C) Osteosarcoma (D) Tuberculosis (E) Rickets",B,A,C,A,B,E,B,B
MM-1918-b.jpeg,Skeletal,Diagnosis,Reasoning,"A 32-year-old baseball player seeks medical attention for wrist pain following a fall onto his outstretched wrist that occurred 10 days ago. Initially dismissing it as a sprain, he now presents due to persistent pain that worsens during push-ups. Physical examination reveals tenderness over the dorsal wrist and a positive result on the provocative test illustrated in Figure V. The standard posteroanterior (PA) wrist radiograph appears normal. Among the radiographic views presented in Figures A through E, which would be most beneficial in confirming the diagnosis?
Answer Choices: (A) E (B) A (C) B (D) D (E) C",B,A,C,D,C,C,D,B
MM-1145-a.jpeg,Skeletal,Basic Science,Reasoning,"A 10-year-old male patient diagnosed with congenital fibular deficiency reports recent knee instability and demonstrates a positive Lachman test. Upon examination of the standing radiograph of his right leg (Figure 1), which anatomical finding shows a positive correlation with the severity of anterior cruciate ligament (ACL) dysplasia?
Answer Choices: (A) Decreased tibial slope (B) Medial femoral condyle hypoplasia (C) Anterolateral tibial bowing (D) PCL dysplasia (E) Lateral femoral condyle hypoplasia",E,B,C,C,E,E,C,C
MM-1735-b.JPG,Skeletal,Diagnosis,Reasoning,"A 10-year-old boy presents with knee pain following a collision with another soccer player. Radiographs of the knee reveal a cystic-appearing lesion in the metaphyseal region of the proximal tibia, with no signs of fracture. An MRI is performed and shown in Figure A. If a biopsy were conducted, which of the histological images (B-F) would the findings most likely correspond to?
Answer Choices: (A) Image E (B) Image B (C) Image D (D) Image C (E) Image F",B,A,A,A,A,E,B,B
MM-1859-b.jpeg,Skeletal,Basic Science,Reasoning,"When examining the templating options shown in Figures A through E, which template configuration would result in an increased offset while maintaining equal leg lengths?
Answer Choices: (A) Figure B (B) Figure A (C) Figure D (D) Figure E (E) Figure C",D,A,E,A,C,C,D,B
MM-10-a.png,Skeletal,Basic Science,Understanding,"Using the provided image, please annotate the area labeled D.
Answer Choices: (A) Lower border of cricoid cartilage (B) Arytenoid cartilage (C) Cricoid lamina (D) Vertebral body of C6 (E) Level C7-D1",E,C,C,C,D,D,D,D
